FEI Number,Legal Name,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
3004191695,"OneBlood, Inc.",Orlando,Florida,32806,United States,2022,1168490,No,04/26/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1071473,"OneBlood, Inc.",Jacksonville,Florida,32256,United States,2022,1168545,No,04/26/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1071473,"OneBlood, Inc.",Jacksonville,Florida,32256,United States,2022,1168545,No,04/26/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3019686007,LifeSouth Community Blood Centers Inc,Foley,Alabama,36535,United States,2022,1168766,No,04/26/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3019686007,LifeSouth Community Blood Centers Inc,Foley,Alabama,36535,United States,2022,1168766,No,04/26/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3007027196,Community Blood Center of the Ozarks,Bentonville,Arkansas,72712,United States,2022,1169081,No,04/26/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3007027196,Community Blood Center of the Ozarks,Bentonville,Arkansas,72712,United States,2022,1169081,No,04/26/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3012336081,Vitalant,Parker,Colorado,80134,United States,2022,1169672,No,04/26/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3012336081,Vitalant,Parker,Colorado,80134,United States,2022,1169672,No,04/26/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
2973749,U.S. Department Of Veterans Affairs San Francisco Veterans Affairs Health Care System,San Francisco,California,94121,United States,2022,1169955,No,04/26/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
2973749,U.S. Department Of Veterans Affairs San Francisco Veterans Affairs Health Care System,San Francisco,California,94121,United States,2022,1169955,No,04/26/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
2129722,"Versiti Wisconsin, Inc",Milwaukee,Wisconsin,53220,United States,2022,1170661,No,04/26/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
2129722,"Versiti Wisconsin, Inc",Milwaukee,Wisconsin,53220,United States,2022,1170661,No,04/26/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3003422359,New York Cryo,Great Neck,New York,11021,United States,2022,1167853,Yes,04/25/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3003422359,New York Cryo,Great Neck,New York,11021,United States,2022,1167853,Yes,04/25/2022,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003422359,New York Cryo,Great Neck,New York,11021,United States,2022,1167853,Yes,04/25/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3016493674,Jeremy Abramson MD,Boston,Massachusetts,02114,United States,2022,1168775,No,04/25/2022,No Action Indicated (NAI),Bioresearch Monitoring,Biologics,-
1073612,Veterans Administration Medical Center - Gulf Coast Veterans Health Care System,Biloxi,Mississippi,39531,United States,2022,1169131,No,04/25/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1073612,Veterans Administration Medical Center - Gulf Coast Veterans Health Care System,Biloxi,Mississippi,39531,United States,2022,1169131,No,04/25/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3016665637,LifeShare Blood Center,El Dorado,Arkansas,71730,United States,2022,1169390,No,04/25/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3016665637,LifeShare Blood Center,El Dorado,Arkansas,71730,United States,2022,1169390,No,04/25/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3015465542,UCH-MHS Memorial Hospital North,Colorado Springs,Colorado,80920,United States,2022,1169832,No,04/25/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3015465542,UCH-MHS Memorial Hospital North,Colorado Springs,Colorado,80920,United States,2022,1169832,No,04/25/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1643463,"BPL Plasma, Inc. (Hot Springs)",Hot Springs,Arkansas,71901,United States,2022,1167877,Yes,04/22/2022,Voluntary Action Indicated (VAI),Blood and Blood Products,Biologics,-
1643463,"BPL Plasma, Inc. (Hot Springs)",Hot Springs,Arkansas,71901,United States,2022,1167877,Yes,04/22/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3017502582,"Alison R. Sehgal, MD",Pittsburgh,Pennsylvania,15232,United States,2022,1168169,No,04/22/2022,No Action Indicated (NAI),Bioresearch Monitoring,Biologics,-
3006605544,Oklahoma Blood Institute  Texas Blood Institute,Wichita Falls,Texas,76308,United States,2022,1168570,No,04/22/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3006605544,Oklahoma Blood Institute  Texas Blood Institute,Wichita Falls,Texas,76308,United States,2022,1168570,No,04/22/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3017710118,"Marcus J. Zervos, M.D.",Detroit,Michigan,48202,United States,2022,1168761,No,04/22/2022,No Action Indicated (NAI),Bioresearch Monitoring,Biologics,-
3021952089,"Jeffery A. Henderson, M.D.",Eagle Butte,South Dakota,57625,United States,2022,1168810,No,04/22/2022,No Action Indicated (NAI),Bioresearch Monitoring,Biologics,-
2070059,Northern AZ VA Healthcare System,Prescott,Arizona,86313,United States,2022,1168946,No,04/22/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
2070059,Northern AZ VA Healthcare System,Prescott,Arizona,86313,United States,2022,1168946,No,04/22/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1000113027,University of South Alabama Children's and Women's Hospital,Mobile,Alabama,36604,United States,2022,1169075,No,04/22/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1000113027,University of South Alabama Children's and Women's Hospital,Mobile,Alabama,36604,United States,2022,1169075,No,04/22/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3021445887,"Corinne Vandermeulen, M.D.",Leuven,-,-,Belgium,2022,1169128,No,04/22/2022,No Action Indicated (NAI),Bioresearch Monitoring,Biologics,-
3009953178,Vitalant,Colorado Springs,Colorado,80918,United States,2022,1169363,No,04/22/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3009953178,Vitalant,Colorado Springs,Colorado,80918,United States,2022,1169363,No,04/22/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3018056157,BioLife Plasma Services LP,Livonia,Michigan,48150,United States,2022,1168109,No,04/21/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3018056157,BioLife Plasma Services LP,Livonia,Michigan,48150,United States,2022,1168109,No,04/21/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1174302,Hunter Holmes McGuire Veterans Medical Center Richmond,Richmond,Virginia,23249,United States,2022,1168190,No,04/21/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1174302,Hunter Holmes McGuire Veterans Medical Center Richmond,Richmond,Virginia,23249,United States,2022,1168190,No,04/21/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3017831548,"Octapharma Plasma, Inc.",Milwaukie,Oregon,97267,United States,2022,1168196,No,04/21/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3017831548,"Octapharma Plasma, Inc.",Milwaukie,Oregon,97267,United States,2022,1168196,No,04/21/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1070680,Mississippi Baptist Medical Center Blood Bank,Jackson,Mississippi,39202,United States,2022,1168679,No,04/21/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1070680,Mississippi Baptist Medical Center Blood Bank,Jackson,Mississippi,39202,United States,2022,1168679,No,04/21/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3008599177,"K2M, Inc.",Leesburg,Virginia,20175,United States,2022,1168720,No,04/21/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008599177,"K2M, Inc.",Leesburg,Virginia,20175,United States,2022,1168720,No,04/21/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1876548,"Biomat USA, Inc",Colorado Springs,Colorado,80910,United States,2022,1169082,No,04/21/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1876548,"Biomat USA, Inc",Colorado Springs,Colorado,80910,United States,2022,1169082,No,04/21/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3008914686,Dendreon Pharmaceuticals LLC,Union City,Georgia,30291,United States,2022,1169722,No,04/21/2022,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004018637,Special Procedures Laboratory,Houston,Texas,77030,United States,2022,1167946,No,04/20/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3004018637,Special Procedures Laboratory,Houston,Texas,77030,United States,2022,1167946,No,04/20/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004018637,Special Procedures Laboratory,Houston,Texas,77030,United States,2022,1167946,No,04/20/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1672001,Oklahoma Blood Institute Southwest,Lawton,Oklahoma,73501,United States,2022,1168571,No,04/20/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1672001,Oklahoma Blood Institute Southwest,Lawton,Oklahoma,73501,United States,2022,1168571,No,04/20/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1972831,"SSM-SLUH, Inc.",Saint Louis,Missouri,63104,United States,2022,1167402,Yes,04/19/2022,Voluntary Action Indicated (VAI),Blood and Blood Products,Biologics,-
1972831,"SSM-SLUH, Inc.",Saint Louis,Missouri,63104,United States,2022,1167402,Yes,04/19/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1972831,"SSM-SLUH, Inc.",Saint Louis,Missouri,63104,United States,2022,1167402,Yes,04/19/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1675415,Amarillo VA Health Care System - Blood Bank,Amarillo,Texas,79106,United States,2022,1167922,Yes,04/19/2022,Voluntary Action Indicated (VAI),Blood and Blood Products,Biologics,-
1675415,Amarillo VA Health Care System - Blood Bank,Amarillo,Texas,79106,United States,2022,1167922,Yes,04/19/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3005289538,American Red Cross Blood Services,Mount Pleasant,South Carolina,29464,United States,2022,1167996,No,04/19/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3005289538,American Red Cross Blood Services,Mount Pleasant,South Carolina,29464,United States,2022,1167996,No,04/19/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
2370064,Central Arkansas Veterans Healthcare System,Little Rock,Arkansas,72205,United States,2022,1168557,No,04/19/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
2370064,Central Arkansas Veterans Healthcare System,Little Rock,Arkansas,72205,United States,2022,1168557,No,04/19/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3003947149,CRM Alabama LLC,Mobile,Alabama,36607,United States,2022,1168733,No,04/19/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3003947149,CRM Alabama LLC,Mobile,Alabama,36607,United States,2022,1168733,No,04/19/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003947149,CRM Alabama LLC,Mobile,Alabama,36607,United States,2022,1168733,No,04/19/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
2971417,U. S. Department of Veterans Affairs Palo Alto Health Care System,Livermore,California,94550,United States,2022,1169308,No,04/19/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
2971417,U. S. Department of Veterans Affairs Palo Alto Health Care System,Livermore,California,94550,United States,2022,1169308,No,04/19/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3004961294,OU Health Reproductive Medicine Lab,Oklahoma City,Oklahoma,73104,United States,2022,1170087,No,04/18/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3004961294,OU Health Reproductive Medicine Lab,Oklahoma City,Oklahoma,73104,United States,2022,1170087,No,04/18/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004961294,OU Health Reproductive Medicine Lab,Oklahoma City,Oklahoma,73104,United States,2022,1170087,No,04/18/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3010167719,"Rhode Island Blood Center, a Division of New York Blood Center, Inc., Westerly Donor Center",Westerly,Rhode Island,02891,United States,2022,1167109,Yes,04/15/2022,Voluntary Action Indicated (VAI),Blood and Blood Products,Biologics,-
3010167719,"Rhode Island Blood Center, a Division of New York Blood Center, Inc., Westerly Donor Center",Westerly,Rhode Island,02891,United States,2022,1167109,Yes,04/15/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3021968554,"Inci B. Yildirim, M.D.",New Haven,Connecticut,06519,United States,2022,1167155,Yes,04/15/2022,Voluntary Action Indicated (VAI),Bioresearch Monitoring,Biologics,-
3021968554,"Inci B. Yildirim, M.D.",New Haven,Connecticut,06519,United States,2022,1167155,Yes,04/15/2022,Voluntary Action Indicated (VAI),Vaccines and Allergenic Products,Biologics,-
3003926777,"Specialists in Reproductive Medicine & Surgery, P.A.",Fort Myers,Florida,33907,United States,2022,1167265,Yes,04/15/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3003926777,"Specialists in Reproductive Medicine & Surgery, P.A.",Fort Myers,Florida,33907,United States,2022,1167265,Yes,04/15/2022,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003926777,"Specialists in Reproductive Medicine & Surgery, P.A.",Fort Myers,Florida,33907,United States,2022,1167265,Yes,04/15/2022,Voluntary Action Indicated (VAI),Vaccines and Allergenic Products,Biologics,-
2074342,Carl T. Hayden Veterans Administration Medical Center,Phoenix,Arizona,85012,United States,2022,1167481,No,04/15/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
2074342,Carl T. Hayden Veterans Administration Medical Center,Phoenix,Arizona,85012,United States,2022,1167481,No,04/15/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1000221376,Vitalant,Henderson,Nevada,89014,United States,2022,1167632,No,04/15/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1000221376,Vitalant,Henderson,Nevada,89014,United States,2022,1167632,No,04/15/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3013905462,"Robert Clifford, M.D.",Charleston,South Carolina,29414,United States,2022,1167861,No,04/15/2022,No Action Indicated (NAI),Bioresearch Monitoring,Biologics,-
3013905462,"Robert Clifford, M.D.",Charleston,South Carolina,29414,United States,2022,1167861,No,04/15/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3004557155,Integris Bennett Fertility Institute,Oklahoma City,Oklahoma,73112,United States,2022,1168197,No,04/15/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3004557155,Integris Bennett Fertility Institute,Oklahoma City,Oklahoma,73112,United States,2022,1168197,No,04/15/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004557155,Integris Bennett Fertility Institute,Oklahoma City,Oklahoma,73112,United States,2022,1168197,No,04/15/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3003969216,"Central Coast Multispecialty Medical Group, Inc.",Monterey,California,93940,United States,2022,1167289,Yes,04/14/2022,Voluntary Action Indicated (VAI),Blood and Blood Products,Biologics,-
3003969216,"Central Coast Multispecialty Medical Group, Inc.",Monterey,California,93940,United States,2022,1167289,Yes,04/14/2022,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3020871464,Blood Assurance inc,Hermitage,Tennessee,37076,United States,2022,1167480,No,04/14/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3020871464,Blood Assurance inc,Hermitage,Tennessee,37076,United States,2022,1167480,No,04/14/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3010292857,Wright Medical Technology Inc,Columbus,Ohio,43229,United States,2022,1167816,No,04/14/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010292857,Wright Medical Technology Inc,Columbus,Ohio,43229,United States,2022,1167816,No,04/14/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3006850594,South Dakota Lions Eye and Tissue Bank Inc,Rapid City,South Dakota,57703,United States,2022,1167916,No,04/14/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006850594,South Dakota Lions Eye and Tissue Bank Inc,Rapid City,South Dakota,57703,United States,2022,1167916,No,04/14/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3003945126,Center For Advanced Reproductive Medicine & Fertility,Edison,New Jersey,08817,United States,2022,1167958,No,04/14/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3003945126,Center For Advanced Reproductive Medicine & Fertility,Edison,New Jersey,08817,United States,2022,1167958,No,04/14/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003945126,Center For Advanced Reproductive Medicine & Fertility,Edison,New Jersey,08817,United States,2022,1167958,No,04/14/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3020109322,"SNP Fertility OKC, LLC",Oklahoma City,Oklahoma,73112,United States,2022,1168175,No,04/14/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3020109322,"SNP Fertility OKC, LLC",Oklahoma City,Oklahoma,73112,United States,2022,1168175,No,04/14/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3020109322,"SNP Fertility OKC, LLC",Oklahoma City,Oklahoma,73112,United States,2022,1168175,No,04/14/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3000207008,"New York Blood Center, Inc.",Elmsford,New York,10523,United States,2022,1168524,No,04/14/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3000207008,"New York Blood Center, Inc.",Elmsford,New York,10523,United States,2022,1168524,No,04/14/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3010953558,Green Valley Fertility Partners,Henderson,Nevada,89074,United States,2022,1166971,Yes,04/13/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3010953558,Green Valley Fertility Partners,Henderson,Nevada,89074,United States,2022,1166971,Yes,04/13/2022,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010953558,Green Valley Fertility Partners,Henderson,Nevada,89074,United States,2022,1166971,Yes,04/13/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3005033595,The Fertility Center of Oregon,Eugene,Oregon,97401,United States,2022,1166992,Yes,04/13/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3005033595,The Fertility Center of Oregon,Eugene,Oregon,97401,United States,2022,1166992,Yes,04/13/2022,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005033595,The Fertility Center of Oregon,Eugene,Oregon,97401,United States,2022,1166992,Yes,04/13/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1073103,DCH Regional Medical Center,Tuscaloosa,Alabama,35401,United States,2022,1167158,No,04/13/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1073103,DCH Regional Medical Center,Tuscaloosa,Alabama,35401,United States,2022,1167158,No,04/13/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3019882127,LifeSouth Community Blood Centers Inc,Leesburg,Florida,34748,United States,2022,1167235,No,04/13/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3019882127,LifeSouth Community Blood Centers Inc,Leesburg,Florida,34748,United States,2022,1167235,No,04/13/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3008325887,"Yogesh K. Paliwal, M.D.",Pomona,California,91767,United States,2022,1167318,No,04/13/2022,No Action Indicated (NAI),Bioresearch Monitoring,Biologics,-
3015187005,CSL Plasma Inc.,Miami,Florida,33179,United States,2022,1167510,No,04/13/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3015187005,CSL Plasma Inc.,Miami,Florida,33179,United States,2022,1167510,No,04/13/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3001238030,Oklahoma Lions Eye Bank,Oklahoma City,Oklahoma,73105,United States,2022,1167937,No,04/13/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3001238030,Oklahoma Lions Eye Bank,Oklahoma City,Oklahoma,73105,United States,2022,1167937,No,04/13/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238030,Oklahoma Lions Eye Bank,Oklahoma City,Oklahoma,73105,United States,2022,1167937,No,04/13/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1377597,The American National Red Cross,Johnson City,New York,13790,United States,2022,1167951,No,04/13/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1377597,The American National Red Cross,Johnson City,New York,13790,United States,2022,1167951,No,04/13/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
2470025,Mount Sinai Hospital Blood Bank,New York,New York,10029,United States,2022,1168200,No,04/13/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
2470025,Mount Sinai Hospital Blood Bank,New York,New York,10029,United States,2022,1168200,No,04/13/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3017397143,Reproductive Medicine Associates of San Diego,San Diego,California,92121,United States,2022,1167682,No,04/12/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3017397143,Reproductive Medicine Associates of San Diego,San Diego,California,92121,United States,2022,1167682,No,04/12/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3017397143,Reproductive Medicine Associates of San Diego,San Diego,California,92121,United States,2022,1167682,No,04/12/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1771468,Vitalant,Rapid City,South Dakota,57702,United States,2022,1167691,No,04/12/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1771468,Vitalant,Rapid City,South Dakota,57702,United States,2022,1167691,No,04/12/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3018115670,"Peter Charles Klatsky, M.D., Inc.",San Francisco,California,94105,United States,2022,1167160,No,04/11/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3018115670,"Peter Charles Klatsky, M.D., Inc.",San Francisco,California,94105,United States,2022,1167160,No,04/11/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014474211,"Allison Paroskie-Wheeler, M.D.",Nashville,Tennessee,37232,United States,2022,1167567,No,04/11/2022,No Action Indicated (NAI),Bioresearch Monitoring,Biologics,-
3003969128,"American Infertility of New York, P.C.",New York,New York,10021,United States,2022,1167650,No,04/11/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3003969128,"American Infertility of New York, P.C.",New York,New York,10021,United States,2022,1167650,No,04/11/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003969128,"American Infertility of New York, P.C.",New York,New York,10021,United States,2022,1167650,No,04/11/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1671229,Covenant Medical Center,Lubbock,Texas,79410,United States,2022,1166561,Yes,04/08/2022,Voluntary Action Indicated (VAI),Blood and Blood Products,Biologics,-
1671229,Covenant Medical Center,Lubbock,Texas,79410,United States,2022,1166561,Yes,04/08/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3016544943,CSL Plasma Inc.,Rapid City,South Dakota,57701,United States,2022,1167320,No,04/08/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3016544943,CSL Plasma Inc.,Rapid City,South Dakota,57701,United States,2022,1167320,No,04/08/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1072197,Robley Rex VA Medical Ctr,Louisville,Kentucky,40206,United States,2022,1167410,No,04/08/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1072197,Robley Rex VA Medical Ctr,Louisville,Kentucky,40206,United States,2022,1167410,No,04/08/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3010253870,"Khozema Palanpurwala, MD",Tomball,Texas,77375,United States,2022,1168283,No,04/08/2022,No Action Indicated (NAI),Bioresearch Monitoring,Biologics,-
1073381,Halifax Health Medical Center Blood Bank,Daytona Beach,Florida,32114,United States,2022,1169294,No,04/08/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1073381,Halifax Health Medical Center Blood Bank,Daytona Beach,Florida,32114,United States,2022,1169294,No,04/08/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3006712243,SUNY Stony Brook (IRB),Stony Brook,New York,11794,United States,2022,1170195,No,04/08/2022,No Action Indicated (NAI),Bioresearch Monitoring,Biologics,-
1000519965,Baxalta US Inc.,Thousand Oaks,California,91320,United States,2022,1166545,Yes,04/07/2022,Voluntary Action Indicated (VAI),Blood and Blood Products,Biologics,-
3003744945,ImpactLife,Macomb,Illinois,61455,United States,2022,1166942,No,04/07/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3003744945,ImpactLife,Macomb,Illinois,61455,United States,2022,1166942,No,04/07/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3012823434,"StimLabs, LLC",Roswell,Georgia,30076,United States,2022,1167413,No,04/07/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3012823434,"StimLabs, LLC",Roswell,Georgia,30076,United States,2022,1167413,No,04/07/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012823434,"StimLabs, LLC",Roswell,Georgia,30076,United States,2022,1167413,No,04/07/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3009672546,"Seattle Reproductive Medicine, Inc., P.S.",Bellevue,Washington,98004,United States,2022,1171334,No,04/07/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3009672546,"Seattle Reproductive Medicine, Inc., P.S.",Bellevue,Washington,98004,United States,2022,1171334,No,04/07/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009672546,"Seattle Reproductive Medicine, Inc., P.S.",Bellevue,Washington,98004,United States,2022,1171334,No,04/07/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
1074395,Veterans Administration Medical Center Laboratory Service,Durham,North Carolina,27705,United States,2022,1172370,No,04/07/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
1074395,Veterans Administration Medical Center Laboratory Service,Durham,North Carolina,27705,United States,2022,1172370,No,04/07/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3007179827,"Southern Blood Services, Inc",Tuscaloosa,Alabama,35406,United States,2022,1166620,No,04/06/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3007179827,"Southern Blood Services, Inc",Tuscaloosa,Alabama,35406,United States,2022,1166620,No,04/06/2022,No Action Indicated (NAI),Vaccines and Allergenic Products,Biologics,-
3003985130,ORM Fertility LLC,Bellevue,Washington,98004,United States,2022,1166750,Yes,04/06/2022,No Action Indicated (NAI),Blood and Blood Products,Biologics,-
3003985130,ORM Fertility LLC,Bellevue,Washington,98004,United States,2022,1166750,Yes,04/06/2022,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
