,Legal Name,City,State,Zip,Country/Area,lat,lon,display,address
235,R & B Medical Group Inc.,Van Nuys,California,91406,United States,34.20969258103448,-118.4874811775862,"Van Nuys, Los Angeles, Los Angeles County, California, 91406, United States","91406 , Van Nuys , California"
236,Montgomery Women's Medical Center PC dba Montgomery Fertility Center,Rockville,Maryland,20852,United States,39.0477777,-77.1013265,"Maryland School of Dance, 11711, Parklawn Drive, Nebel District, Randolph Hills, Rockville, Montgomery County, Maryland, 20852, United States","20852 , Rockville , Maryland"
237,Georgia Reproductive Specialists LLC,Marietta,Georgia,30060,United States,33.9528472,-84.5496148,"Marietta, Cobb County, Georgia, United States","30060 , Marietta , Georgia"
238,University of Iowa Hopsitals and Clinics IVF Clinic,Iowa City,Iowa,52245,United States,41.662362686094674,-91.49432491094674,"Iowa City, Johnson County, Iowa, 52245, United States","52245 , Iowa City , Iowa"
239,Seattle Sperm Bank LLC,Tempe,Arizona,85281,United States,33.44382792610939,-111.92852831635706,"Tempe, Maricopa County, Arizona, 85281, United States","85281 , Tempe , Arizona"
240,Gen5 Fertility Center,San Diego,California,92121,United States,32.900813062685096,-117.19246019723595,"San Diego, San Diego County, California, 92121, United States","92121 , San Diego , California"
241,"American Fertility Medical Center - Genetic Infertility & Andrology Laboratory, Inc.",Irvine,California,92618,United States,33.678814928479,-117.74409659494059,"Orange County Great Park, Irvine, Orange County, California, 92618, United States","92618 , Irvine , California"
242,VRL Eurofins,San Ramon,California,94583,United States,37.76185130645161,-121.95824885591398,"San Ramon, Contra Costa County, California, 94583, United States","94583 , San Ramon , California"
243,KLEB Inc,Louisville,Kentucky,40202,United States,38.251255884660914,-85.74952666581999,"Louisville, Jefferson County, Kentucky, 40202, United States","40202 , Louisville , Kentucky"
244,Reproductive Medicine Associates of Florida,Lake Mary,Florida,32746,United States,28.766791777832513,-81.35391190837439,"Lake Mary, Seminole County, Florida, 32746, United States","32746 , Lake Mary , Florida"
245,"LeMaitre Vascular, Inc.",Burlington,Massachusetts,1803,United States,42.5048167,-71.1956111,"Burlington, Middlesex County, Massachusetts, United States","1803 , Burlington , Massachusetts"
246,"TelaGen, LLC",Tallahassee,Florida,32308,United States,30.468786948624437,-84.23723493429303,"Tallahassee, Leon County, Florida, 32308, United States","32308 , Tallahassee , Florida"
247,Nutek Bravo LLC,Hayward,California,94545,United States,37.641352373958334,-122.11358944270833,"Hayward, Alameda County, California, 94545, United States","94545 , Hayward , California"
248,"Stem Cell Cryo Bank, LLC / SFBMSCTI",Boynton Beach,Florida,33437,United States,26.5256179,-80.0666026,"Boynton Beach, Palm Beach County, Florida, United States","33437 , Boynton Beach , Florida"
249,Brigham And Women's Hospital,Boston,Massachusetts,2115,United States,42.11482100352973,-71.23992621762432,"2115, Boston Providence Highway, Walpole, Norfolk County, Massachusetts, 02081, United States","2115 , Boston , Massachusetts"
250,Rocky Mountain Center for Reproductive Medicine,Fort Collins,Colorado,80524,United States,40.58703793200637,-105.06372194601911,"Fort Collins, Larimer County, Colorado, 80524, United States","80524 , Fort Collins , Colorado"
251,Shady Grove Fertility,Fredericksburg,Virginia,22401,United States,38.29945394585562,-77.47730667419786,"Fredericksburg, Virginia, 22401, United States","22401 , Fredericksburg , Virginia"
252,Women's Fertility and Health Center,Rockville,Maryland,20850,United States,39.091220046581874,-77.17062372615263,"Rockville, Montgomery County, Maryland, 20850, United States","20850 , Rockville , Maryland"
253,"PPD Development, L.P.",Middleton,Wisconsin,53562,United States,43.10411356980057,-89.50676742635328,"Middleton, Dane County, Wisconsin, 53562, United States","53562 , Middleton , Wisconsin"
254,"SGF Tampa Bay, LLC",Brandon,Florida,33511,United States,27.91374528655529,-82.29601484852824,"Brandon, Hillsborough County, Florida, 33511, United States","33511 , Brandon , Florida"
255,Ohio Fertility Providers LLC,Cincinnati,Ohio,45209,United States,39.1516452876,-84.4310678316,"Cincinnati, Hamilton County, Ohio, 45209, United States","45209 , Cincinnati , Ohio"
256,Birth Tissue Donor Services of Tennessee,Clarksville,Tennessee,37043,United States,36.51465372803618,-87.26560849651163,"Clarksville, Montgomery County, Tennessee, 37043, United States","37043 , Clarksville , Tennessee"
257,American Fertility Services,Greenwich,Connecticut,6830,United States,41.0264862,-73.6284598,"Greenwich, Fairfield County, Connecticut, United States","6830 , Greenwich , Connecticut"
258,Carilion Clinic Reproductive Medicine and Fertility,Roanoke,Virginia,24016,United States,37.27094614024768,-79.94930497863777,"Roanoke, Virginia, 24016, United States","24016 , Roanoke , Virginia"
259,"Birth Biologic, LLC",Stilwell,Kansas,66085,United States,0,0,0,"66085 , Stilwell , Kansas"
260,CorneaGen Inc.,Winston Salem,North Carolina,27101,United States,36.10196660580271,-80.22841610270794,"Winston-Salem, Forsyth County, North Carolina, 27101, United States","27101 , Winston Salem , North Carolina"
261,"CryoChoice, LLC",Brookhaven,Georgia,30329,United States,33.8584368,-84.340203,"Brookhaven, DeKalb County, Georgia, United States","30329 , Brookhaven , Georgia"
262,"North Texas Male Infertility Center, P.A.",Frisco,Texas,75034,United States,33.13941946434245,-96.84132154060018,"Frisco, Collin County, Texas, 75034, United States","75034 , Frisco , Texas"
263,We Are Sharing Hope SC,West Columbia,South Carolina,29169,United States,33.9934867,-81.0739826,"West Columbia, Lexington County, South Carolina, United States","29169 , West Columbia , South Carolina"
264,Allen Reproductive Center,Mckinney,Texas,75070,United States,33.17769772071902,-96.68243141646168,"McKinney, Collin County, Texas, 75070, United States","75070 , Mckinney , Texas"
265,South Texas Blood and Tissue Center (University),San Antonio,Texas,78229,United States,29.506262493413175,-98.5683992,"San Antonio, Bexar County, Texas, 78229, United States","78229 , San Antonio , Texas"
266,Dallas Fort Worth Center for Fertility and IVF,Allen,Texas,75013,United States,33.11579614338395,-96.69214992104122,"Allen, Collin County, Texas, 75013, United States","75013 , Allen , Texas"
267,DCI Donor Services,Albuquerque,New Mexico,87102,United States,35.212870949999996,-106.71324849574629,"Joe M. Lucero Hillside, Albuquerque, Bernalillo County, New Mexico, United States","87102 , Albuquerque , New Mexico"
268,Aziyo Biologics Inc,Richmond,California,94804,United States,37.918873387912086,-122.34419256043957,"Richmond, Contra Costa County, California, 94804, United States","94804 , Richmond , California"
269,Albany Medical Center Hospital,Albany,New York,12208,United States,42.65623513692288,-73.79919614401811,"City of Albany, Albany County, New York, 12208, United States","12208 , Albany , New York"
270,"Seattle Reproductive Medicine, Inc., P.S.",Spokane Valley,Washington,99216,United States,47.66657701125,-117.21332374541666,"Spokane Valley, Spokane County, Washington, 99216, United States","99216 , Spokane Valley , Washington"
271,GREFI,Ponce,Puerto Rico,780,United States,18.455355245454545,-66.08199226363637,"780, Avenida Juan Ponce de León (PR-25), Alto del Cabro, Santurce, San Juan, Puerto Rico, 00907, United States","780 , Ponce , Puerto Rico"
272,"Gondra, Maria M, M.D., FACOG",Phoenix,Arizona,85050,United States,33.67890576982444,-112.00186853647473,"Phoenix, Maricopa County, Arizona, 85050, United States","85050 , Phoenix , Arizona"
273,VCU Health System Reproductive Medicine and IVF,Richmond,Virginia,23235,United States,37.54803795,-77.56512326304173,"Virginia Urology, 9105, Stony Point Drive, Fernleigh, Richmond, Virginia, 23235, United States","23235 , Richmond , Virginia"
274,"IVF Laboratories of Nashville, LLC",Nashville,Tennessee,37203,United States,36.15077592618384,-86.78625245125349,"Nashville-Davidson, Davidson County, Tennessee, 37203, United States","37203 , Nashville , Tennessee"
275,Eurofins Donor & Product Testing Inc Cincinnati,Cincinnati,Ohio,45202,United States,39.107852538359204,-84.51022905133037,"Over-the-Rhine, Cincinnati, Hamilton County, Ohio, 45202, United States","45202 , Cincinnati , Ohio"
276,Arizona Reproductive Medicine Specialists,Phoenix,Arizona,85016,United States,33.501464041776934,-112.03855059924386,"Phoenix, Maricopa County, Arizona, 85016, United States","85016 , Phoenix , Arizona"
277,Seattle Reproductive Medicine Inc P.S.,Everett,Washington,98204,United States,47.9012653,-122.2529336,"Washington Way, Fairmont, Holly, Everett, Snohomish County, Washington, 98204, United States","98204 , Everett , Washington"
278,The New Hope Center For Reproductive Medicine,Virginia Beach,Virginia,23452,United States,36.838799376683625,-76.09376831143405,"Virginia Beach, Virginia, 23452, United States","23452 , Virginia Beach , Virginia"
279,"Embryo Connections, LLC",Denver,Colorado,80211,United States,39.76665487697757,-105.02032190978453,"Denver, Colorado, 80211, United States","80211 , Denver , Colorado"
280,Harvest IVF Lab Inc.,Arcadia,California,91007,United States,34.12441453590909,-118.05159385954545,"Arcadia, Los Angeles County, California, 91007, United States","91007 , Arcadia , California"
281,MFF LLC,Scottsdale,Arizona,85260,United States,33.6024305523068,-111.88347365725741,"Scottsdale, Maricopa County, Arizona, 85260, United States","85260 , Scottsdale , Arizona"
282,Inovi Fertility and Genetics Institute,Houston,Texas,77046,United States,29.731311147058822,-95.4373082882353,"Houston, Harris County, Texas, 77046, United States","77046 , Houston , Texas"
283,Bloom Reproductive Institute,Scottsdale,Arizona,85258,United States,33.601489650000005,-111.8493395463428,"Central Arizona Project Canal, Taliesin West, Scottsdale, Maricopa County, Arizona, United States","85258 , Scottsdale , Arizona"
284,Reproductive Endocrine Center Sperm Physiology Lab,Orange,Connecticut,6477,United States,33.7110934,-117.7939237,"Connecticut, Walnut, Irvine, Orange County, California, 92606, United States","6477 , Orange , Connecticut"
285,Shady Grove Fertility,Richmond,Virginia,23229,United States,38.126849,-76.606362,"Richmond, Westmoreland County, Virginia, 22469, United States","23229 , Richmond , Virginia"
286,Upstate New York Transplant Services Inc,Buffalo,New York,14221,United States,42.9756081,-78.69758105539096,"Western New York Immediate Care, 7616, Transit Road, Eastern Hills, Buffalo, Erie County, New York, 14221, United States","14221 , Buffalo , New York"
287,Reproductive Medicine Associates Of Connecticut,Norwalk,Connecticut,6851,United States,41.1175966,-73.4078968,"Norwalk, Fairfield County, Connecticut, United States","6851 , Norwalk , Connecticut"
288,Gemini Mountain Medical LLC,Englewood,Colorado,80112,United States,39.541827,-104.84612446579109,"Douglas County Soccer Association / REAL Colorado, Englewood, Douglas County, Colorado, 80112, United States","80112 , Englewood , Colorado"
289,Home Orthopedics Corp,San Juan,Puerto Rico,918,United States,-26.7982582,-55.0228553,"San Juan, Citrex, Puerto Rico, Municipio de Puerto Rico, Departamento Libertador General San Martín, Misiones, 3331, Argentina","918 , San Juan , Puerto Rico"
290,"International Cryogenics, Inc.",Royal Oak,Michigan,48073,United States,42.51062335123967,-83.16016153755739,"Royal Oak, Oakland County, Michigan, 48073, United States","48073 , Royal Oak , Michigan"
291,Marcus Rosencrantz MD A Professional Corporation,Laguna Hills,California,92653,United States,33.59414446306805,-117.6996269227219,"Acacia Knolls, Laguna Hills, Orange County, California, 92653, United States","92653 , Laguna Hills , California"
292,New Directions Fertility Center,Gilbert,Arizona,85295,United States,33.302598810211265,-111.7375930725352,"Gilbert, Maricopa County, Arizona, 85295, United States","85295 , Gilbert , Arizona"
293,Healthbanks Biotech USA Inc,Irvine,California,92618,United States,33.678814928479,-117.74409659494059,"Orange County Great Park, Irvine, Orange County, California, 92618, United States","92618 , Irvine , California"
294,Caperton Fertility Institute LLC,Albuquerque,New Mexico,87109,United States,35.212870949999996,-106.71324849574629,"Joe M. Lucero Hillside, Albuquerque, Bernalillo County, New Mexico, United States","87109 , Albuquerque , New Mexico"
295,Strong Care Corp,Bayamon,Puerto Rico,959,United States,18.3990551,-66.1560326,"Bayamón, Puerto Rico, United States","959 , Bayamon , Puerto Rico"
296,Advanced Reproductive Medicine at Univ. of Colorado Denver,Colorado Springs,Colorado,80920,United States,38.946447611702126,-104.77665368244682,"Colorado Springs, El Paso County, Colorado, 80920, United States","80920 , Colorado Springs , Colorado"
297,"First Choice Prosthetic, Corp",Ponce,Puerto Rico,716,United States,18.4097444,-66.0534648,"716, Avenida Juan Ponce de León, Blondet, Hato Rey Sur, San Juan, Puerto Rico, 00931, United States","716 , Ponce , Puerto Rico"
298,Versiti Michigan Inc,Grand Rapids,Michigan,49503,United States,42.963107794251336,-85.6616826855615,"Grand Rapids, Kent County, Michigan, 49503, United States","49503 , Grand Rapids , Michigan"
299,Strong Fertility Center,Rochester,New York,14623,United States,43.11370735,-77.67223448331175,"New York Army National Guard, City of Rochester, Monroe County, New York, United States","14623 , Rochester , New York"
300,VRL Eurofins,Waltham,Massachusetts,2451,United States,42.3756401,-71.2358004,"Waltham, Middlesex County, Massachusetts, United States","2451 , Waltham , Massachusetts"
301,Colorado Center for Reproductive Medicine,Lone Tree,Colorado,80124,United States,39.54758138761905,-104.88359426666666,"Lone Tree, Douglas County, Colorado, 80124, United States","80124 , Lone Tree , Colorado"
302,North Carolina Center for Reproductive Medicine Inc (NCCRM),Cary,North Carolina,27518,United States,35.7375791,-78.7866692,"North Carolina Center for Reproductive Medicine, 400-200, Ashville Avenue, Cary, Wake County, North Carolina, 27518, United States","27518 , Cary , North Carolina"
303,Servi-Dent Inc.,Coral Gables,Florida,33134,United States,25.755547132461757,-80.27007556390964,"Coral Gables, Miami-Dade County, Florida, 33134, United States","33134 , Coral Gables , Florida"
304,Transplant Resource Center of Maryland,Halethorpe,Maryland,21227,United States,39.22421115,-76.68556148122171,"Maryland Food Bank, 2200, Halethorpe Farms Road, Halethorpe, Arbutus, Baltimore County, Maryland, 21227, United States","21227 , Halethorpe , Maryland"
305,"MFC Lab, Inc.",Greenbrae,California,94904,United States,0,0,0,"94904 , Greenbrae , California"
306,Community Blood Center,Kettering,Ohio,45420,United States,39.72035495081522,-84.13250223152174,"Kettering, Montgomery County, Ohio, 45420, United States","45420 , Kettering , Ohio"
307,Apex Biologics,Alpine,Utah,84004,United States,40.45516705,-111.77577215999999,"Alpine, Utah County, Utah, 84004, United States","84004 , Alpine , Utah"
308,Reproductive Associates Of Delaware,Newark,Delaware,19713,United States,39.6616707,-75.74889909109223,"Delaware Stadium, Richardson Lane, Robscott Manor, Newark, New Castle County, Delaware, 19713, United States","19713 , Newark , Delaware"
309,R&B Medical Services and Supplies Inc.,Morgantown,West Virginia,26505,United States,39.64494213862069,-79.95461672931035,"Morgantown, Monongalia County, West Virginia, 26505, United States","26505 , Morgantown , West Virginia"
310,"Reproductive Medicine Associates Of Philadelphia, P.c.",Willow Grove,Pennsylvania,19090,United States,40.8243307,-80.2502301,"Willow Grove, North Sewickley Township, Beaver County, Pennsylvania, 16117, United States","19090 , Willow Grove , Pennsylvania"
311,The Fertility Center of Charleston,Mt Pleasant,South Carolina,29464,United States,32.815783403703705,-79.85590349741862,"Mount Pleasant, Charleston County, South Carolina, 29464, United States","29464 , Mt Pleasant , South Carolina"
312,"Florida Fertility Institute, P.A.",Clearwater,Florida,33759,United States,27.975532,-82.7549780946502,"Florida Gas Transmission, Clearwater, Pinellas County, Florida, United States","33759 , Clearwater , Florida"
313,Laboratory Corporation of America ViroMed Laboratories,Burlington,North Carolina,27215,United States,36.06871756420664,-79.46427671476015,"Burlington, Alamance County, North Carolina, 27215, United States","27215 , Burlington , North Carolina"
314,Midwest Reproductive Center PA,Olathe,Kansas,66061,United States,38.89880836186567,-94.82871844611941,"Olathe, Johnson County, Kansas, 66061, United States","66061 , Olathe , Kansas"
315,"Prime Surgical, LLC",Vestavia,Alabama,35243,United States,34.665773,-86.555413,"Vestavia Circle Southeast, Vestavia Estates, Huntsville, Madison County, Alabama, 35802, United States","35243 , Vestavia , Alabama"
316,Denver Health Medical Center,Denver,Colorado,80204,United States,39.734923864016736,-105.02575375216975,"Denver, Colorado, 80204, United States","80204 , Denver , Colorado"
317,Center for Reproductive Medicine West Virginia University,Morgantown,West Virginia,26505,United States,39.64494213862069,-79.95461672931035,"Morgantown, Monongalia County, West Virginia, 26505, United States","26505 , Morgantown , West Virginia"
318,ThedaCare Laboratories,Appleton,Wisconsin,54911,United States,44.273785122495894,-88.39750244367816,"Appleton, Outagamie County, Wisconsin, 54911, United States","54911 , Appleton , Wisconsin"
319,CorneaGen - Boston,Waltham,Massachusetts,2451,United States,42.3756401,-71.2358004,"Waltham, Middlesex County, Massachusetts, United States","2451 , Waltham , Massachusetts"
320,Barnes-Jewish Hospital,Saint Louis,Missouri,63110,United States,38.62351752450111,-90.25591997815964,"Saint Louis, Missouri, 63110, United States","63110 , Saint Louis , Missouri"
321,Aurora Fertility Services,Green Bay,Wisconsin,54311,United States,44.48717433496183,-87.93264216458016,"Green Bay, Brown County, Wisconsin, 54311, United States","54311 , Green Bay , Wisconsin"
322,Straumann USA LLC,Andover,Massachusetts,1810,United States,42.65717,-71.1408776,"Andover, Essex County, Massachusetts, United States","1810 , Andover , Massachusetts"
323,Forest Ambulatory Surgical Associates LLC,San Jose,California,95128,United States,37.315744436912695,-121.93752735490179,"San Jose, Santa Clara County, California, 95128, United States","95128 , San Jose , California"
324,"Zimmer US, Inc",Southaven,Mississippi,38671,United States,34.9690225868974,-89.9858860881335,"Southaven, DeSoto County, Mississippi, 38671, United States","38671 , Southaven , Mississippi"
325,"Millstone Medical Outsourcing, LLC",Olive Branch,Mississippi,38654,United States,34.95454017712821,-89.82586729128205,"Olive Branch, DeSoto County, Mississippi, 38654, United States","38654 , Olive Branch , Mississippi"
326,"DDSGadget, Inc",Bridgeton,Missouri,63044,United States,38.74757087909977,-90.42132801191161,"Bridgeton, Saint Louis County, Missouri, 63044, United States","63044 , Bridgeton , Missouri"
327,"Seattle Reproductive Medicine, Inc., P.S.",Seattle,Washington,98109,United States,47.633129993176844,-122.34866908448379,"Seattle, King County, Washington, 98109, United States","98109 , Seattle , Washington"
328,Froncare Inc,Bayside,New York,11361,United States,40.76639995,-73.7738780089654,"212-15 38th Avenue, Bayside, New York, 11361, 212-15, 38th Avenue, Bayside, Queens, City of New York, New York, 11361, United States","11361 , Bayside , New York"
329,New Mexico Lions Eye Bank,Albuquerque,New Mexico,87106,United States,35.212870949999996,-106.71324849574629,"Joe M. Lucero Hillside, Albuquerque, Bernalillo County, New Mexico, United States","87106 , Albuquerque , New Mexico"
330,Qualtex Laboratories,San Antonio,Texas,78201,United States,29.465338087804877,-98.52518571788617,"San Antonio, Bexar County, Texas, 78201, United States","78201 , San Antonio , Texas"
332,"UCSF Medical Center Clinical  Laboratories, Blood Center",San Francisco,California,94143,United States,37.765001675,-122.4336372875,"San Francisco, California, 94143, United States","94143 , San Francisco , California"
333,"LifeSouth Community Blood Centers, Inc",Gainesville,Florida,32607,United States,29.6592985,-82.3896171,"North Florida Cataract Specialists and Vision Care, 4313, Northwest 8th Avenue, Gainesville, Alachua County, Florida, 32607, United States","32607 , Gainesville , Florida"
334,Shady Grove Fertility Center of Pennsylvania PLLC,Philadelphia,Pennsylvania,19102,United States,39.95044374916201,-75.16595420223464,"Center City, Philadelphia, Philadelphia County, Pennsylvania, 19102, United States","19102 , Philadelphia , Pennsylvania"
335,Carolinas Fertility Institute,Winston Salem,North Carolina,27103,United States,36.06391108983254,-80.30756845538278,"Winston-Salem, Forsyth County, North Carolina, 27103, United States","27103 , Winston Salem , North Carolina"
336,Northwestern Medicine,Chicago,Illinois,60611,United States,41.894989272988504,-87.6226382045977,"Near North Side, Chicago, Cook County, Illinois, 60611, United States","60611 , Chicago , Illinois"
337,UCARM Stapleton Clinic,Denver,Colorado,80238,United States,39.755697008125004,-104.8923432496875,"Denver, Colorado, 80238, United States","80238 , Denver , Colorado"
338,Conceptions Reproductive Associates,Highlands Ranch,Colorado,80129,United States,39.55710325,-105.01060213125658,"Children's Hospital Colorado South Campus, Highlands Ranch, 1811, Plaza Drive, Douglas County, Colorado, 80129, United States","80129 , Highlands Ranch , Colorado"
339,Davies Fertility,Skokie,Illinois,60076,United States,42.03981885213483,-87.73509260434457,"Skokie, Niles Township, Cook County, Illinois, 60076, United States","60076 , Skokie , Illinois"
340,LifeCell Corporation,Branchburg,New Jersey,8876,United States,40.5688245,-74.70027388974506,"Branchburg Township, Somerset County, New Jersey, United States","8876 , Branchburg , New Jersey"
341,"LifeCell Corporation, A Wholly Owned Subsidiary of Allergan PLC",Branchburg,New Jersey,8876,United States,40.5688245,-74.70027388974506,"Branchburg Township, Somerset County, New Jersey, United States","8876 , Branchburg , New Jersey"
342,Gencure (The Texas Cord Blood Bank),San Antonio,Texas,78201,United States,29.465338087804877,-98.52518571788617,"San Antonio, Bexar County, Texas, 78201, United States","78201 , San Antonio , Texas"
343,Southern Illinois Healthcare Dba Herrin Hospital,Herrin,Illinois,62948,United States,37.80113049217081,-89.02911077188612,"Herrin, Williamson County, Illinois, 62948, United States","62948 , Herrin , Illinois"
344,The Cleveland Clinic Foundation,Cleveland,Ohio,44195,United States,41.50195515,-81.61806775,"Cleveland, Cuyahoga County, Ohio, 44195, United States","44195 , Cleveland , Ohio"
345,"Florida Lions Eye Bank, Inc.",Miami,Florida,33136,United States,25.787314178627003,-80.20404218192219,"Miami, Miami-Dade County, Florida, 33136, United States","33136 , Miami , Florida"
346,Memorial Hospital of Carbondale,Carbondale,Illinois,62901,United States,37.72037504815642,-89.21508635955307,"Carbondale, Jackson County, Illinois, 62901, United States","62901 , Carbondale , Illinois"
347,Centers for Reproductive Medicine and Wellness,Swansea,Illinois,62226,United States,38.53885159054878,-90.0007947352134,"Swansea, Saint Clair County, Illinois, 62226, United States","62226 , Swansea , Illinois"
348,Laboratory Corporation Of America,Burlington,North Carolina,27215,United States,36.06871756420664,-79.46427671476015,"Burlington, Alamance County, North Carolina, 27215, United States","27215 , Burlington , North Carolina"
349,Kofinas Fertility Group,New York,New York,10006,United States,40.7127281,-74.0060152,"City of New York, New York, United States","10006 , New York , New York"
350,"In2Bones USA, LLC",Memphis,Tennessee,38119,United States,35.0814362122294,-89.84902053880452,"Memphis, Shelby County, West Tennessee, Tennessee, 38119, United States","38119 , Memphis , Tennessee"
351,"AssureImmune, LLC",Miami,Florida,33136,United States,25.787314178627003,-80.20404218192219,"Miami, Miami-Dade County, Florida, 33136, United States","33136 , Miami , Florida"
352,"Bluegrass Fertility Center, Inc.",Lexington,Kentucky,40509,United States,38.00937577570247,-84.4237072246281,"Lexington, Fayette County, Kentucky, 40509, United States","40509 , Lexington , Kentucky"
353,"Goode Surgical, Inc.",Phoenix,Arizona,85040,United States,33.39789945526316,-112.0399370694737,"Phoenix, Maricopa County, Arizona, 85040, United States","85040 , Phoenix , Arizona"
354,"Rock Medical Orthopedics, Inc.",Hudson,Ohio,44236,United States,41.24352338729809,-81.42638584853157,"Hudson, Summit County, Ohio, 44236, United States","44236 , Hudson , Ohio"
355,"Surgi-Care, Inc.",Waltham,Massachusetts,2451,United States,42.3756401,-71.2358004,"Waltham, Middlesex County, Massachusetts, United States","2451 , Waltham , Massachusetts"
356,Children's Healthcare of Atlanta,Atlanta,Georgia,30322,United States,33.7489924,-84.3902644,"Atlanta, Fulton County, Georgia, United States","30322 , Atlanta , Georgia"
357,"NuVasive, Inc",Memphis,Tennessee,38118,United States,35.060531671810466,-89.9095353197454,"Memphis, Shelby County, West Tennessee, Tennessee, 38118, United States","38118 , Memphis , Tennessee"
358,CRA Biotech LLC.,Saint Simons Island,Georgia,31522,United States,31.1505097,-81.3695404,"Saint Simons Island, Saint Simons, Glynn County, Georgia, 31522, United States","31522 , Saint Simons Island , Georgia"
359,MWM Medical,Chicago,Illinois,60612,United States,41.879570904866185,-87.68539324476886,"Near West Side, Chicago, Cook County, Illinois, 60612, United States","60612 , Chicago , Illinois"
360,"Reproductive Medicine Associates Of Philadelphia, P.c.",Philadelphia,Pennsylvania,19107,United States,39.95173745745454,-75.15859992890908,"Center City, Philadelphia, Philadelphia County, Pennsylvania, 19107, United States","19107 , Philadelphia , Pennsylvania"
361,"Loyola University Medical Center, Cardinal Bernadine Cancer",Maywood,Illinois,60153,United States,41.8797716028133,-87.84014876879796,"Maywood, Proviso Township, Cook County, Illinois, 60153, United States","60153 , Maywood , Illinois"
363,Eagle Ortho LLC,Overland Park,Kansas,66207,United States,38.9685,-94.6627,"Kansas Korean Mission Church, Glenwood Street, Broadmoor, Overland Park, Johnson County, Kansas, 66212, United States","66207 , Overland Park , Kansas"
364,Goetze-Niemer Co Inc,Kansas City,Missouri,64117,United States,39.1691317719346,-94.52655736839237,"Kansas City, Jackson County, Missouri, 64117, United States","64117 , Kansas City , Missouri"
365,Reproductive Medicine Institute,Bloomingdale,Illinois,60108,United States,41.944883609143965,-88.09290696614786,"Bloomingdale, DuPage County, Illinois, 60108, United States","60108 , Bloomingdale , Illinois"
366,Northwestern Medicine Central DuPage Hospital,Winfield,Illinois,60190,United States,41.875059801941745,-88.15121032718446,"Winfield, DuPage County, Illinois, 60190, United States","60190 , Winfield , Illinois"
367,Bio Tech Med Corp.,San German,Puerto Rico,683,United States,18.0808972,-67.0408635,"San Germán, Puerto Rico, United States","683 , San German , Puerto Rico"
368,Lions Eye Bank of Texas at Baylor College of Medicine,Houston,Texas,77030,United States,29.705316533084577,-95.40499932139303,"Houston, Harris County, Texas, 77030, United States","77030 , Houston , Texas"
369,"North Carolina Eye Bank, Inc. dba Miracles in Sight",Winston Salem,North Carolina,27103,United States,36.06391108983254,-80.30756845538278,"Winston-Salem, Forsyth County, North Carolina, 27103, United States","27103 , Winston Salem , North Carolina"
370,California Cryobank LLC,Cambridge,Massachusetts,2139,United States,42.3582529,-71.0966272383055,"Massachusetts Institute of Technology, Erie Street, Central Square, Cambridgeport, Cambridge, Middlesex County, Massachusetts, 02139, United States","2139 , Cambridge , Massachusetts"
371,Fertility Center of the Carolinas,Greenville,South Carolina,29605,United States,34.81622036614871,-82.39394628785942,"Greenville, Greenville County, South Carolina, 29605, United States","29605 , Greenville , South Carolina"
372,Lifegift Organ Donation Center,Houston,Texas,77054,United States,29.686878357391304,-95.3834042547826,"Houston, Harris County, Texas, 77054, United States","77054 , Houston , Texas"
373,"America Institute of Reproductive Medicine, LLC",Birmingham,Alabama,35209,United States,33.5206824,-86.8024326,"Birmingham, Jefferson County, Alabama, United States","35209 , Birmingham , Alabama"
374,Community Blood Center d.b.a. Community Tissue Services,Garden City,Idaho,83714,United States,43.67383475,-116.29107627548372,"Idaho Dept. of Land Southwest Area Office, 8355, West State Street, Garden City, Ada County, Idaho, 83714, United States","83714 , Garden City , Idaho"
376,"Piedmont Reproductive Endocrinology Group, Pa",Greenville,South Carolina,29615,United States,34.86073791379002,-82.33152443566446,"Greenville County, South Carolina, 29615, United States","29615 , Greenville , South Carolina"
377,ART Fertility Program of Alabama,Birmingham,Alabama,35209,United States,33.5206824,-86.8024326,"Birmingham, Jefferson County, Alabama, United States","35209 , Birmingham , Alabama"
378,"Titan Surgical Group, LLC",Springfield,Missouri,65804,United States,37.15965470737636,-93.25538070259849,"Springfield, Greene County, Missouri, 65804, United States","65804 , Springfield , Missouri"
379,Summit Surgical Corp.,Renton,Washington,98057,United States,47.47920633456099,-122.21248913588686,"Renton, King County, Washington, 98057, United States","98057 , Renton , Washington"
380,"Brown Urology, Inc.",Providence,Rhode Island,2905,United States,41.780206,-71.4087604910087,"Rose Island, Providence, Providence County, Rhode Island, United States","2905 , Providence , Rhode Island"
381,CNY Fertility Center,Latham,New York,12110,United States,42.74730331039019,-73.76451778387182,"Latham, Town of Colonie, Albany County, New York, 12110, United States","12110 , Latham , New York"
382,TForce,Saint Louis,Missouri,63146,United States,38.68948137827298,-90.44965063955432,"Maryland Heights, Saint Louis County, Missouri, 63146, United States","63146 , Saint Louis , Missouri"
383,Houston Fertility Center,Houston,Texas,77024,United States,29.7827179,-95.55686539999999,"Taste of Texas, Town and Country Way, Houston, Harris County, Texas, 77024, United States","77024 , Houston , Texas"
384,"ReproTech, Ltd.",Saint Paul,Minnesota,55112,United States,44.9497487,-93.0931028,"Saint Paul, Ramsey County, Minnesota, United States","55112 , Saint Paul , Minnesota"
