,State,County name,CountyFIPS,Arthritis-Crude Prevalence,color
3031,WV,PUTNAM,54079,33.5,"[1, 0.2921, 1]"
3032,WV,RALEIGH,54081,36.8,"[1, 0.18730000000000002, 1]"
3033,WV,RANDOLPH,54083,37.5,"[1, 0.16510000000000002, 1]"
3034,WV,RITCHIE,54085,38.7,"[1, 0.127, 1]"
3035,WV,ROANE,54087,40.9,"[1, 0.05710000000000004, 1]"
3036,WV,SUMMERS,54089,39.9,"[1, 0.08889999999999998, 1]"
3037,WV,TAYLOR,54091,37.8,"[1, 0.15559999999999996, 1]"
3038,WV,TUCKER,54093,37.1,"[1, 0.17779999999999996, 1]"
3039,WV,TYLER,54095,39.7,"[1, 0.09519999999999995, 1]"
3040,WV,UPSHUR,54097,34.5,"[1, 0.2603, 1]"
3041,WV,WAYNE,54099,37.3,"[1, 0.1714, 1]"
3042,WV,WEBSTER,54101,42.7,"[1, 0.0, 1]"
3043,WV,WETZEL,54103,39.9,"[1, 0.08889999999999998, 1]"
3044,WV,WIRT,54105,37.3,"[1, 0.1714, 1]"
3045,WV,WOOD,54107,39.1,"[1, 0.11429999999999996, 1]"
3046,WV,WYOMING,54109,39.5,"[1, 0.10160000000000002, 1]"
3047,WI,ADAMS,55001,31.9,"[1, 0.3429, 1]"
3048,WI,ASHLAND,55003,27.8,"[1, 0.473, 1]"
3049,WI,BARRON,55005,27.1,"[1, 0.4952, 1]"
3050,WI,BAYFIELD,55007,31.4,"[1, 0.3587, 1]"
3051,WI,BROWN,55009,22.8,"[1, 0.6316999999999999, 1]"
3052,WI,BUFFALO,55011,28.2,"[1, 0.46030000000000004, 1]"
3053,WI,BURNETT,55013,32.2,"[1, 0.33330000000000004, 1]"
3054,WI,CALUMET,55015,22.9,"[1, 0.6286, 1]"
3055,WI,CHIPPEWA,55017,25.5,"[1, 0.546, 1]"
3056,WI,CLARK,55019,27.5,"[1, 0.48250000000000004, 1]"
3057,WI,COLUMBIA,55021,23.9,"[1, 0.5968, 1]"
3058,WI,CRAWFORD,55023,28.7,"[1, 0.4444, 1]"
3059,WI,DANE,55025,20.5,"[1, 0.7048, 1]"
3060,WI,DODGE,55027,25.2,"[1, 0.5556, 1]"
3061,WI,DOOR,55029,31.2,"[1, 0.3651, 1]"
3062,WI,DOUGLAS,55031,26.0,"[1, 0.5302, 1]"
3063,WI,DUNN,55033,21.7,"[1, 0.6667000000000001, 1]"
3064,WI,EAU CLAIRE,55035,20.1,"[1, 0.7175, 1]"
3065,WI,FLORENCE,55037,30.7,"[1, 0.381, 1]"
3066,WI,FOND DU LAC,55039,25.5,"[1, 0.546, 1]"
3067,WI,FOREST,55041,29.6,"[1, 0.41590000000000005, 1]"
3068,WI,GRANT,55043,23.8,"[1, 0.6, 1]"
3069,WI,GREEN,55045,25.7,"[1, 0.5397000000000001, 1]"
3070,WI,GREEN LAKE,55047,28.6,"[1, 0.4476, 1]"
3071,WI,IOWA,55049,26.4,"[1, 0.5175000000000001, 1]"
3072,WI,IRON,55051,31.9,"[1, 0.3429, 1]"
3073,WI,JACKSON,55053,27.7,"[1, 0.47619999999999996, 1]"
3074,WI,JEFFERSON,55055,22.3,"[1, 0.6476, 1]"
3075,WI,JUNEAU,55057,27.9,"[1, 0.4698, 1]"
3076,WI,KENOSHA,55059,24.4,"[1, 0.581, 1]"
3077,WI,KEWAUNEE,55061,27.0,"[1, 0.49839999999999995, 1]"
3078,WI,LA CROSSE,55063,23.9,"[1, 0.5968, 1]"
3079,WI,LAFAYETTE,55065,26.0,"[1, 0.5302, 1]"
3080,WI,LANGLADE,55067,31.1,"[1, 0.36829999999999996, 1]"
3081,WI,LINCOLN,55069,29.7,"[1, 0.41269999999999996, 1]"
3082,WI,MANITOWOC,55071,26.0,"[1, 0.5302, 1]"
3083,WI,MARATHON,55073,27.2,"[1, 0.4921, 1]"
3084,WI,MARINETTE,55075,30.7,"[1, 0.381, 1]"
3085,WI,MARQUETTE,55077,29.8,"[1, 0.4095, 1]"
3086,WI,MENOMINEE,55078,32.8,"[1, 0.3143, 1]"
3087,WI,MILWAUKEE,55079,24.7,"[1, 0.5714, 1]"
3088,WI,MONROE,55081,25.6,"[1, 0.5428999999999999, 1]"
3089,WI,OCONTO,55083,27.2,"[1, 0.4921, 1]"
3090,WI,ONEIDA,55085,28.1,"[1, 0.4635, 1]"
3091,WI,OUTAGAMIE,55087,21.8,"[1, 0.6635, 1]"
3092,WI,OZAUKEE,55089,25.1,"[1, 0.5587, 1]"
3093,WI,PEPIN,55091,29.2,"[1, 0.4286, 1]"
3094,WI,PIERCE,55093,22.0,"[1, 0.6571, 1]"
3095,WI,POLK,55095,27.1,"[1, 0.4952, 1]"
3096,WI,PORTAGE,55097,21.2,"[1, 0.6825, 1]"
3097,WI,PRICE,55099,31.7,"[1, 0.34919999999999995, 1]"
3098,WI,RACINE,55101,25.3,"[1, 0.5524, 1]"
3099,WI,RICHLAND,55103,28.8,"[1, 0.4413, 1]"
3100,WI,ROCK,55105,25.5,"[1, 0.546, 1]"
3101,WI,RUSK,55107,30.4,"[1, 0.39049999999999996, 1]"
3102,WI,ST. CROIX,55109,20.8,"[1, 0.6952, 1]"
3103,WI,SAUK,55111,24.3,"[1, 0.5841000000000001, 1]"
3104,WI,SAWYER,55113,31.0,"[1, 0.37139999999999995, 1]"
3105,WI,SHAWANO,55115,27.8,"[1, 0.473, 1]"
3106,WI,SHEBOYGAN,55117,24.6,"[1, 0.5746, 1]"
3107,WI,TAYLOR,55119,27.9,"[1, 0.4698, 1]"
3108,WI,TREMPEALEAU,55121,24.8,"[1, 0.5683, 1]"
3109,WI,VERNON,55123,27.7,"[1, 0.47619999999999996, 1]"
3110,WI,VILAS,55125,34.3,"[1, 0.26670000000000005, 1]"
3111,WI,WALWORTH,55127,24.1,"[1, 0.5905, 1]"
3112,WI,WASHBURN,55129,30.4,"[1, 0.39049999999999996, 1]"
3113,WI,WASHINGTON,55131,24.0,"[1, 0.5937, 1]"
3114,WI,WAUKESHA,55133,25.1,"[1, 0.5587, 1]"
3115,WI,WAUPACA,55135,27.7,"[1, 0.47619999999999996, 1]"
3116,WI,WAUSHARA,55137,29.5,"[1, 0.41900000000000004, 1]"
3117,WI,WINNEBAGO,55139,23.0,"[1, 0.6254, 1]"
3118,WI,WOOD,55141,27.1,"[1, 0.4952, 1]"
3119,WY,ALBANY,56001,17.7,"[1, 0.7937, 1]"
3120,WY,BIG HORN,56003,29.8,"[1, 0.4095, 1]"
3121,WY,CAMPBELL,56005,21.1,"[1, 0.6857, 1]"
3122,WY,CARBON,56007,24.5,"[1, 0.5778, 1]"
3123,WY,CONVERSE,56009,23.4,"[1, 0.6127, 1]"
3124,WY,CROOK,56011,26.1,"[1, 0.527, 1]"
3125,WY,FREMONT,56013,27.4,"[1, 0.4857, 1]"
3126,WY,GOSHEN,56015,27.6,"[1, 0.47940000000000005, 1]"
3127,WY,HOT SPRINGS,56017,30.4,"[1, 0.39049999999999996, 1]"
3128,WY,JOHNSON,56019,27.2,"[1, 0.4921, 1]"
3129,WY,LARAMIE,56021,25.1,"[1, 0.5587, 1]"
3130,WY,LINCOLN,56023,24.9,"[1, 0.5650999999999999, 1]"
3131,WY,NATRONA,56025,23.3,"[1, 0.6159, 1]"
3132,WY,NIOBRARA,56027,27.8,"[1, 0.473, 1]"
3133,WY,PARK,56029,28.6,"[1, 0.4476, 1]"
3134,WY,PLATTE,56031,27.9,"[1, 0.4698, 1]"
3135,WY,SHERIDAN,56033,23.7,"[1, 0.6032, 1]"
3136,WY,SUBLETTE,56035,23.2,"[1, 0.619, 1]"
3137,WY,SWEETWATER,56037,22.5,"[1, 0.6413, 1]"
3138,WY,TETON,56039,20.1,"[1, 0.7175, 1]"
3139,WY,UINTA,56041,25.0,"[1, 0.5619000000000001, 1]"
3140,WY,WASHAKIE,56043,25.9,"[1, 0.5333, 1]"
3141,WY,WESTON,56045,26.0,"[1, 0.5302, 1]"
